dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/jaw_50.pickle,870,"[7.0667632e-08 9.0541214e-08 6.3357987e-08 ... 7.7220655e-08 8.7257739e-08
 1.4300805e-07]",0.875,34.9226,16.9818,2025-05-13 21:08:46
./data/ct_data/jaw_50.pickle,880,"[9.06145203e-08 4.42458159e-08 1.02868626e-07 ... 3.89033552e-08
 3.26751532e-08 4.23407513e-08]",0.8757,35.1322,16.7081,2025-05-13 21:12:56
./data/ct_data/jaw_50.pickle,890,"[4.5516103e-08 4.5770577e-08 2.5364120e-08 ... 7.4819397e-08 5.2188899e-08
 5.6735999e-08]",0.8752,35.0564,16.8169,2025-05-13 21:17:02
./data/ct_data/jaw_50.pickle,900,"[9.5771838e-08 2.8444447e-08 4.0098936e-08 ... 8.9134616e-08 5.9770358e-08
 7.8538186e-08]",0.8757,35.0471,16.8539,2025-05-13 21:21:08
./data/ct_data/jaw_50.pickle,910,"[3.3849489e-08 6.5277042e-08 4.0638419e-08 ... 3.2762657e-08 7.5502534e-08
 8.4247688e-08]",0.8749,35.0704,16.8202,2025-05-13 21:25:15
./data/ct_data/jaw_50.pickle,920,"[8.6273403e-08 4.1268112e-08 4.4223817e-08 ... 3.4315473e-08 6.5058323e-08
 8.3589391e-08]",0.8753,35.1337,16.7635,2025-05-13 21:29:16
./data/ct_data/jaw_50.pickle,930,"[1.4032440e-07 3.0266847e-08 2.5485287e-08 ... 5.9304686e-08 6.2324062e-08
 2.9533231e-08]",0.8754,35.1473,16.8005,2025-05-13 21:33:23
./data/ct_data/jaw_50.pickle,940,"[1.3099816e-07 6.4970706e-08 1.7787606e-08 ... 6.5308484e-08 3.1922486e-08
 2.6959810e-07]",0.8753,34.9894,16.9112,2025-05-13 21:37:27
./data/ct_data/jaw_50.pickle,950,"[9.9482023e-08 6.6988143e-08 5.4079948e-08 ... 7.1599594e-08 7.1264566e-08
 7.2841900e-08]",0.8748,34.9379,17.0491,2025-05-13 21:41:31
./data/ct_data/jaw_50.pickle,960,"[8.1768796e-08 4.8907911e-08 7.8758042e-08 ... 3.6283605e-08 6.2299179e-08
 5.5529384e-08]",0.8753,35.0533,16.8961,2025-05-13 21:45:36
./data/ct_data/jaw_50.pickle,970,"[7.0425628e-08 7.4565001e-08 7.9972523e-08 ... 5.7531544e-08 3.8625345e-08
 5.0861864e-08]",0.8751,34.9982,16.9206,2025-05-13 21:49:42
./data/ct_data/jaw_50.pickle,980,"[7.4107589e-08 6.8519171e-08 4.1972228e-08 ... 1.2502964e-07 3.3380044e-08
 8.3015529e-08]",0.875,35.029,16.8903,2025-05-13 21:53:47
./data/ct_data/jaw_50.pickle,990,"[1.329124e-07 8.180996e-08 6.321805e-08 ... 5.847763e-08 5.059784e-08
 4.321122e-08]",0.8754,34.9885,16.9022,2025-05-13 21:57:53
./data/ct_data/jaw_50.pickle,1000,"[6.1724180e-08 5.7216656e-08 3.5902332e-08 ... 2.6907577e-08 6.5513539e-08
 5.0893394e-08]",0.8749,34.8108,17.1234,2025-05-13 22:01:47
