dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/abdomen_50.pickle,780,"[1.0986867e-07 1.2407997e-07 4.4973671e-08 ... 6.5922123e-08 5.5002410e-08
 6.9465571e-08]",0.8473,22.4384,73.639,2025-05-13 13:42:29
./data/ct_data/abdomen_50.pickle,790,"[1.4674339e-07 8.4710088e-08 3.2203580e-08 ... 6.0141652e-08 3.3243424e-08
 6.9007982e-08]",0.847,22.4937,74.0777,2025-05-13 13:45:52
./data/ct_data/abdomen_50.pickle,800,"[5.4413416e-08 9.6197844e-08 5.7300923e-08 ... 7.0077789e-08 4.2384155e-08
 1.0834488e-07]",0.8606,25.3759,71.7885,2025-05-13 13:49:15
./data/ct_data/abdomen_50.pickle,810,"[1.5533527e-07 5.8851697e-08 6.8746935e-08 ... 6.4301865e-08 6.2196243e-08
 6.4195959e-08]",0.8437,21.8482,73.021,2025-05-13 13:52:38
./data/ct_data/abdomen_50.pickle,820,"[2.3953237e-07 5.9859104e-08 1.9836518e-08 ... 5.4038630e-08 2.9284259e-08
 1.2734263e-07]",0.8426,21.6589,72.1621,2025-05-13 13:56:01
./data/ct_data/abdomen_50.pickle,830,"[9.2787523e-08 1.5747166e-07 8.0937276e-08 ... 4.8633350e-08 9.1324239e-08
 2.6000612e-07]",0.8319,20.5122,71.6223,2025-05-13 13:59:24
./data/ct_data/abdomen_50.pickle,840,"[1.3921760e-07 8.0606675e-08 6.2740376e-08 ... 7.4526405e-08 6.7243576e-08
 9.0238835e-08]",0.8499,22.3696,73.4482,2025-05-13 14:02:47
./data/ct_data/abdomen_50.pickle,850,"[1.6201116e-07 3.8697191e-08 4.4000089e-08 ... 7.7991992e-08 2.8817537e-08
 1.0207892e-07]",0.8426,21.8484,72.999,2025-05-13 14:06:10
./data/ct_data/abdomen_50.pickle,860,"[6.9373279e-08 5.7493757e-08 8.3594344e-08 ... 4.0507427e-08 7.3520134e-08
 3.1114257e-07]",0.8347,20.4566,71.3285,2025-05-13 14:09:33
./data/ct_data/abdomen_50.pickle,870,"[1.1416036e-07 6.4512783e-08 9.1831019e-08 ... 6.1380319e-08 4.8040341e-08
 1.6333661e-07]",0.8403,21.2082,71.9989,2025-05-13 14:12:56
