dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/chest_50.pickle,133,"[3.2477254e-07 2.7172803e-07 1.5570174e-07 ... 2.8285086e-07 1.8186147e-07
 2.8478132e-07]",0.836,28.439,29.868,2025-05-04 04:29:36
data/ct_data/chest_50.pickle,134,"[1.8901287e-07 1.4113654e-07 1.4994063e-07 ... 1.7027482e-07 2.0530376e-07
 2.6981093e-07]",0.835,28.427,30.694,2025-05-04 04:31:34
data/ct_data/chest_50.pickle,135,"[4.4707684e-07 1.8280362e-07 1.7596265e-07 ... 1.1360139e-07 1.9137674e-07
 1.7793060e-07]",0.836,28.414,29.677,2025-05-04 04:33:32
data/ct_data/chest_50.pickle,136,"[3.8322250e-07 1.9065563e-07 1.7460439e-07 ... 1.7034681e-07 2.3248056e-07
 3.2940130e-07]",0.836,28.518,30.547,2025-05-04 04:35:29
data/ct_data/chest_50.pickle,137,"[4.0794285e-07 2.2079253e-07 1.3238824e-07 ... 1.6226937e-07 1.3417052e-07
 3.9100689e-07]",0.838,28.485,29.396,2025-05-04 04:37:27
data/ct_data/chest_50.pickle,138,"[2.2358753e-07 1.2238698e-07 1.0340474e-07 ... 2.2544366e-07 2.2105439e-07
 1.9889261e-07]",0.837,28.539,30.574,2025-05-04 04:39:25
data/ct_data/chest_50.pickle,139,"[1.9793958e-07 3.1154684e-07 1.3913598e-07 ... 1.4916056e-07 1.2883540e-07
 3.3722270e-07]",0.839,28.515,29.308,2025-05-04 04:41:21
data/ct_data/chest_50.pickle,140,"[3.4639169e-07 1.3115030e-07 2.0812914e-07 ... 2.1812167e-07 1.8228079e-07
 1.8788322e-07]",0.838,28.539,30.35,2025-05-04 04:43:19
data/ct_data/chest_50.pickle,141,"[2.1857737e-07 1.8520036e-07 8.9355979e-08 ... 3.5724423e-07 3.2042706e-07
 2.1787608e-07]",0.84,28.503,29.306,2025-05-04 04:45:30
data/ct_data/chest_50.pickle,142,"[2.9058810e-07 1.3385592e-07 2.5999108e-07 ... 2.6500985e-07 1.9989400e-07
 2.7180980e-07]",0.838,28.556,30.252,2025-05-04 05:04:22
data/ct_data/chest_50.pickle,143,"[3.3561693e-07 1.9908248e-07 2.1505552e-07 ... 1.2184555e-07 2.0598920e-07
 3.7592233e-07]",0.84,28.603,29.253,2025-05-04 05:38:10
data/ct_data/chest_50.pickle,144,"[4.0686535e-07 7.1078733e-07 1.7160338e-07 ... 3.1656248e-07 2.5953858e-07
 1.9237970e-07]",0.839,28.586,30.428,2025-05-04 05:39:59
data/ct_data/chest_50.pickle,145,"[2.5529488e-07 2.9641728e-07 1.9870703e-07 ... 3.3599562e-07 7.9760618e-08
 1.9516145e-07]",0.841,28.668,29.485,2025-05-04 05:42:04
data/ct_data/chest_50.pickle,146,"[3.6698967e-07 1.0921148e-07 2.7574350e-07 ... 2.7256101e-07 1.5697333e-07
 2.2477549e-07]",0.84,28.599,30.369,2025-05-04 05:59:08
data/ct_data/chest_50.pickle,147,"[1.9467494e-07 1.8979792e-07 2.5066336e-07 ... 2.7273819e-07 2.7736940e-07
 2.1220006e-07]",0.841,28.501,29.33,2025-05-04 06:09:19
data/ct_data/chest_50.pickle,148,"[1.5181539e-07 2.0401299e-07 1.4274904e-07 ... 1.5715135e-07 2.3117771e-07
 1.8189795e-07]",0.839,28.633,30.797,2025-05-04 06:26:17
data/ct_data/chest_50.pickle,149,"[1.8597360e-07 2.1944683e-07 1.6054366e-07 ... 9.8376049e-08 2.2205127e-07
 2.8501736e-07]",0.842,28.693,29.2,2025-05-04 06:28:07
data/ct_data/chest_50.pickle,150,"[3.3351159e-07 2.3971833e-07 1.5691167e-07 ... 1.5816559e-07 1.8725645e-07
 2.0828746e-07]",0.841,28.664,30.393,2025-05-04 06:30:04
data/ct_data/chest_50.pickle,151,"[3.26593863e-07 2.48092590e-07 2.88114904e-07 ... 1.05975296e-07
 1.08507081e-07 2.28341662e-07]",0.843,28.683,29.508,2025-05-04 06:32:09
data/ct_data/chest_50.pickle,152,"[9.9768030e-08 1.2051869e-07 1.5959466e-07 ... 1.3303165e-07 1.2448818e-07
 2.3928774e-07]",0.842,28.683,30.291,2025-05-04 06:34:07
data/ct_data/chest_50.pickle,153,"[3.33103685e-07 1.08663215e-07 9.03202348e-08 ... 1.47115429e-07
 1.35079077e-07 2.17338822e-07]",0.844,28.744,28.979,2025-05-04 06:36:04
data/ct_data/chest_50.pickle,154,"[2.0548677e-07 2.4462804e-07 1.7812039e-07 ... 1.3756775e-07 8.6133504e-08
 1.6463324e-07]",0.842,28.741,30.233,2025-05-04 06:38:01
data/ct_data/chest_50.pickle,155,"[1.7841529e-07 1.5780071e-07 1.1594691e-07 ... 2.6497591e-07 1.7336610e-07
 1.6738049e-07]",0.843,28.734,29.06,2025-05-04 06:39:58
data/ct_data/chest_50.pickle,156,"[2.5145991e-07 2.1206078e-07 1.5714872e-07 ... 1.2531650e-07 1.4600104e-07
 2.7233557e-07]",0.843,28.72,29.838,2025-05-04 06:42:07
data/ct_data/chest_50.pickle,157,"[2.7899222e-07 2.2373136e-07 2.8608829e-07 ... 1.1256608e-07 1.5492455e-07
 2.3909820e-07]",0.845,28.682,28.988,2025-05-04 06:44:05
data/ct_data/chest_50.pickle,158,"[1.9227191e-07 1.2139776e-07 1.6272492e-07 ... 1.5613186e-07 1.1308095e-07
 3.2472460e-07]",0.844,28.746,30.286,2025-05-04 06:46:03
data/ct_data/chest_50.pickle,159,"[1.4954885e-07 3.2204090e-07 1.6353272e-07 ... 1.2750381e-07 1.7999432e-07
 9.7934979e-08]",0.846,28.841,28.926,2025-05-04 06:48:00
data/ct_data/chest_50.pickle,160,"[2.5205111e-07 1.9256191e-07 1.1672073e-07 ... 1.3700237e-07 1.9793950e-07
 2.1049451e-07]",0.845,28.824,29.783,2025-05-04 06:49:58
data/ct_data/chest_50.pickle,161,"[2.7336907e-07 1.4231142e-07 1.8972398e-07 ... 9.3069218e-08 9.1610261e-08
 1.2317376e-07]",0.846,28.789,28.723,2025-05-04 06:52:02
data/ct_data/chest_50.pickle,162,"[1.4156920e-07 1.9959502e-07 1.7391392e-07 ... 1.8740020e-07 9.0332733e-08
 1.9617120e-07]",0.845,28.782,29.774,2025-05-04 06:54:00
data/ct_data/chest_50.pickle,163,"[2.2182944e-07 1.2237857e-07 2.2692790e-07 ... 1.2432109e-07 1.6409753e-07
 1.7332204e-07]",0.847,28.915,29.138,2025-05-04 06:55:58
data/ct_data/chest_50.pickle,164,"[1.8664093e-07 8.8787871e-08 1.3079442e-07 ... 2.6082088e-07 1.3830933e-07
 9.9913088e-08]",0.847,28.877,29.389,2025-05-04 06:58:03
data/ct_data/chest_50.pickle,165,"[1.66663682e-07 2.66703523e-07 1.54878833e-07 ... 1.00505595e-07
 1.80095526e-07 2.14008253e-07]",0.848,28.849,28.206,2025-05-04 07:00:02
data/ct_data/chest_50.pickle,166,"[1.5501220e-07 2.7696552e-07 1.8678688e-07 ... 1.1284228e-07 1.6731606e-07
 2.3703952e-07]",0.845,28.888,29.612,2025-05-04 07:02:00
data/ct_data/chest_50.pickle,167,"[2.07638621e-07 1.55018128e-07 1.37093124e-07 ... 1.00617626e-07
 1.32890676e-07 2.22381544e-07]",0.849,28.974,28.409,2025-05-04 07:03:58
data/ct_data/chest_50.pickle,168,"[1.8352200e-07 2.1597245e-07 2.2687458e-07 ... 2.2688880e-07 1.8899118e-07
 1.5642128e-07]",0.847,28.862,29.416,2025-05-04 07:05:57
data/ct_data/chest_50.pickle,169,"[1.3919636e-07 1.7372331e-07 3.7823133e-07 ... 1.5634392e-07 8.9310305e-08
 1.3554119e-07]",0.85,29.021,28.434,2025-05-04 07:07:55
data/ct_data/chest_50.pickle,170,"[7.0698576e-08 1.6287063e-07 1.5283358e-07 ... 2.0015908e-07 1.4253285e-07
 1.9851340e-07]",0.849,28.983,29.076,2025-05-04 07:09:53
data/ct_data/chest_50.pickle,171,"[1.9188138e-07 2.7917875e-07 9.2957869e-08 ... 1.7432244e-07 1.4538602e-07
 2.4095863e-07]",0.851,29.045,28.46,2025-05-04 07:11:57
data/ct_data/chest_50.pickle,172,"[1.3366845e-07 1.7290289e-07 8.0974957e-08 ... 1.6464381e-07 1.5302786e-07
 1.4942783e-07]",0.849,29.025,28.963,2025-05-04 07:14:03
data/ct_data/chest_50.pickle,173,"[1.4090898e-07 5.5114221e-08 7.4723879e-08 ... 1.5138482e-07 1.3720769e-07
 1.8129620e-07]",0.852,29.071,27.709,2025-05-04 07:16:01
data/ct_data/chest_50.pickle,174,"[1.4916436e-07 1.5309116e-07 1.4818474e-07 ... 1.6519810e-07 1.1333036e-07
 2.4796103e-07]",0.852,29.108,28.588,2025-05-04 07:18:00
data/ct_data/chest_50.pickle,175,"[1.80082793e-07 8.28893647e-08 1.83434679e-07 ... 1.13574195e-07
 1.41523856e-07 1.95467948e-07]",0.853,29.099,27.745,2025-05-04 07:19:58
data/ct_data/chest_50.pickle,176,"[1.9999439e-07 2.1836681e-07 2.4559597e-07 ... 2.0847914e-07 1.2423212e-07
 2.0818769e-07]",0.851,29.054,28.657,2025-05-04 07:22:03
data/ct_data/chest_50.pickle,177,"[2.3622644e-07 1.6975508e-07 1.3570572e-07 ... 2.1375685e-07 5.6655214e-08
 1.3792156e-07]",0.854,29.119,27.599,2025-05-04 07:24:01
data/ct_data/chest_50.pickle,178,"[3.2854868e-07 1.6888214e-07 2.1410213e-07 ... 1.7304600e-07 1.6090858e-07
 1.2840707e-07]",0.851,29.093,29.303,2025-05-04 07:25:59
data/ct_data/chest_50.pickle,179,"[4.7777013e-07 1.2502670e-07 1.0112542e-07 ... 1.7664162e-07 1.4304918e-07
 2.1208982e-07]",0.854,29.12,27.573,2025-05-04 07:27:56
data/ct_data/chest_50.pickle,180,"[9.63973150e-08 1.30684839e-07 1.88693264e-07 ... 1.76672657e-07
 1.75127582e-07 1.05959444e-07]",0.851,29.103,29.128,2025-05-04 07:29:55
data/ct_data/chest_50.pickle,181,"[1.8700327e-07 1.3896404e-07 1.1168570e-07 ... 1.6602652e-07 1.9244362e-07
 2.1746447e-07]",0.855,29.172,27.638,2025-05-04 07:31:57
data/ct_data/chest_50.pickle,182,"[1.1480071e-07 1.9763618e-07 1.1239104e-07 ... 1.2731044e-07 2.3295875e-07
 2.3883237e-07]",0.853,29.134,28.428,2025-05-04 07:33:41
data/ct_data/chest_50.pickle,183,"[1.6907791e-06 1.4267981e-07 1.1926397e-07 ... 1.1979108e-07 1.1997663e-07
 1.3490003e-07]",0.855,29.161,27.91,2025-05-04 07:34:51
data/ct_data/chest_50.pickle,184,"[1.3764961e-07 2.6029278e-07 1.9377478e-07 ... 8.4079090e-08 9.0194888e-08
 2.6269461e-07]",0.853,29.08,28.66,2025-05-04 07:35:59
data/ct_data/chest_50.pickle,185,"[1.5372481e-07 2.3851911e-07 1.3980043e-07 ... 1.3273818e-07 1.3063267e-07
 1.3809235e-07]",0.856,29.224,27.582,2025-05-04 07:37:06
data/ct_data/chest_50.pickle,186,"[2.2003604e-07 1.5610951e-07 8.2493692e-08 ... 1.0711526e-07 1.4821748e-07
 1.2371633e-07]",0.854,29.095,28.64,2025-05-04 07:38:13
data/ct_data/chest_50.pickle,187,"[1.3408926e-07 1.4596816e-07 1.0926617e-07 ... 2.4868686e-07 4.8574972e-08
 1.7148817e-07]",0.856,29.177,27.571,2025-05-04 07:39:18
data/ct_data/chest_50.pickle,188,"[2.4449625e-07 1.5592339e-07 9.8181353e-08 ... 9.5332972e-08 1.7423982e-07
 1.0768667e-07]",0.854,29.193,28.736,2025-05-04 07:40:22
data/ct_data/chest_50.pickle,189,"[3.4056396e-07 1.1580950e-07 8.9970356e-08 ... 1.9620335e-07 2.2152075e-07
 1.6524147e-07]",0.856,29.219,27.484,2025-05-04 07:41:27
data/ct_data/chest_50.pickle,190,"[2.8375464e-07 1.5124233e-07 2.1221207e-07 ... 1.6888615e-07 1.7148911e-07
 1.9151796e-07]",0.855,29.235,28.307,2025-05-04 07:42:32
data/ct_data/chest_50.pickle,191,"[9.8357042e-08 1.5780739e-07 1.5443547e-07 ... 1.1802585e-07 9.8850222e-08
 1.2513557e-07]",0.857,29.261,27.141,2025-05-04 07:43:42
data/ct_data/chest_50.pickle,192,"[1.5344648e-07 2.2660257e-07 1.5250563e-07 ... 1.1561085e-07 1.5666055e-07
 4.0852655e-07]",0.856,29.235,28.583,2025-05-04 07:44:49
data/ct_data/chest_50.pickle,193,"[1.48029400e-07 9.32196542e-08 1.50303563e-07 ... 1.01122296e-07
 1.05323572e-07 1.66810281e-07]",0.857,29.238,27.267,2025-05-04 07:45:57
data/ct_data/chest_50.pickle,194,"[1.41988551e-07 1.78803560e-07 1.93858000e-07 ... 1.08019584e-07
 1.24396877e-07 2.24335338e-07]",0.856,29.279,28.368,2025-05-04 07:47:03
data/ct_data/chest_50.pickle,195,"[1.1032762e-07 2.3788830e-07 1.7009148e-07 ... 1.6846843e-07 2.3390690e-07
 2.4488330e-07]",0.858,29.332,27.099,2025-05-04 07:48:09
data/ct_data/chest_50.pickle,196,"[1.0836749e-07 1.0536585e-07 1.4009052e-07 ... 1.4199955e-07 3.4611855e-07
 2.2409574e-07]",0.857,29.292,28.268,2025-05-04 07:49:14
data/ct_data/chest_50.pickle,197,"[1.2725232e-07 1.0074318e-07 1.4746986e-07 ... 1.4432558e-07 1.5770088e-07
 1.4978315e-07]",0.859,29.345,27.323,2025-05-04 07:50:19
data/ct_data/chest_50.pickle,198,"[1.3830957e-07 1.7227582e-07 2.1371019e-07 ... 2.2810313e-07 2.0296305e-07
 1.6475347e-07]",0.858,29.347,28.219,2025-05-04 07:51:27
data/ct_data/chest_50.pickle,199,"[3.5492462e-07 2.4102621e-07 1.2322748e-07 ... 1.4645680e-07 1.6757544e-07
 1.4416685e-07]",0.859,29.338,27.266,2025-05-04 07:52:36
data/ct_data/chest_50.pickle,200,"[1.9962134e-07 1.6565369e-07 1.6980113e-07 ... 1.3832484e-07 1.4114887e-07
 1.1754235e-07]",0.857,29.317,28.077,2025-05-04 07:53:47
data/ct_data/chest_50.pickle,201,"[1.5769302e-07 1.5018927e-07 6.9359167e-08 ... 7.1495407e-08 1.3815516e-07
 1.5737264e-07]",0.86,29.417,27.143,2025-05-04 07:55:07
data/ct_data/chest_50.pickle,202,"[1.34117485e-07 2.49042358e-07 1.96595252e-07 ... 1.04050066e-07
 1.99420811e-07 1.92813545e-07]",0.859,29.376,27.657,2025-05-04 07:56:22
data/ct_data/chest_50.pickle,203,"[1.8256215e-07 2.0040265e-07 7.4607527e-08 ... 1.0997372e-07 1.7222521e-07
 1.2760268e-07]",0.86,29.412,27.032,2025-05-04 07:57:36
data/ct_data/chest_50.pickle,204,"[8.2522710e-08 1.5098207e-07 1.1011760e-07 ... 7.8378370e-08 6.9858096e-08
 2.7131614e-07]",0.859,29.42,27.937,2025-05-04 07:58:48
data/ct_data/chest_50.pickle,205,"[3.0775456e-07 2.4535365e-07 1.3241399e-07 ... 1.1033255e-07 1.2102396e-07
 1.2762676e-07]",0.86,29.421,27.326,2025-05-04 08:00:00
data/ct_data/chest_50.pickle,206,"[8.4253131e-08 1.1269324e-07 1.7549911e-07 ... 1.3035915e-07 1.5217492e-07
 1.6364227e-07]",0.86,29.452,27.751,2025-05-04 08:01:11
data/ct_data/chest_50.pickle,207,"[1.7001528e-07 7.4913117e-08 1.2595785e-07 ... 9.5071435e-08 1.5670874e-07
 1.8622428e-07]",0.862,29.509,26.659,2025-05-04 08:02:23
data/ct_data/chest_50.pickle,208,"[1.48866533e-07 1.44094386e-07 1.88813686e-07 ... 1.26050949e-07
 1.38854134e-07 1.12026434e-07]",0.86,29.462,27.842,2025-05-04 08:03:30
data/ct_data/chest_50.pickle,209,"[1.49895925e-07 4.18847108e-08 1.39127692e-07 ... 1.79652019e-07
 1.03819815e-07 1.17826424e-07]",0.862,29.497,26.943,2025-05-04 08:04:37
data/ct_data/chest_50.pickle,210,"[1.5660616e-07 1.0546045e-07 1.6297801e-07 ... 1.2835216e-07 1.7342876e-07
 1.2576497e-07]",0.861,29.47,27.622,2025-05-04 08:05:43
data/ct_data/chest_50.pickle,211,"[1.6846454e-07 2.7947218e-07 1.4689581e-07 ... 1.5293662e-07 8.9333419e-08
 1.4569649e-07]",0.862,29.497,26.913,2025-05-04 08:06:53
data/ct_data/chest_50.pickle,212,"[1.62320418e-07 1.24734029e-07 1.38635741e-07 ... 2.31484520e-07
 7.97311444e-08 1.09759014e-07]",0.862,29.514,27.444,2025-05-04 08:07:59
data/ct_data/chest_50.pickle,213,"[2.5528075e-07 1.6334258e-07 1.0810159e-07 ... 1.6601787e-07 1.1408504e-07
 1.8732474e-07]",0.862,29.503,27.075,2025-05-04 08:09:05
data/ct_data/chest_50.pickle,214,"[2.6976389e-07 1.0175252e-07 2.3976907e-07 ... 1.7402499e-07 1.4069703e-07
 1.6354527e-07]",0.861,29.43,27.62,2025-05-04 08:10:11
data/ct_data/chest_50.pickle,215,"[2.3706703e-07 1.0329176e-07 7.7639832e-08 ... 1.4279172e-07 1.0267026e-07
 1.3356318e-07]",0.862,29.491,27.135,2025-05-04 08:11:18
data/ct_data/chest_50.pickle,216,"[1.5742972e-07 1.6704917e-07 1.6842790e-07 ... 1.3947353e-07 1.6231395e-07
 1.6508555e-07]",0.861,29.465,27.543,2025-05-04 08:12:24
data/ct_data/chest_50.pickle,217,"[8.81766837e-08 4.32457554e-08 1.53982796e-07 ... 1.31972357e-07
 8.12818968e-08 1.08430044e-07]",0.863,29.503,26.727,2025-05-04 08:13:30
data/ct_data/chest_50.pickle,218,"[1.47143197e-07 1.14825809e-07 1.49764261e-07 ... 1.06714495e-07
 9.43419423e-08 2.54952141e-07]",0.862,29.472,27.787,2025-05-04 08:45:08
data/ct_data/chest_50.pickle,219,"[1.06012706e-07 2.12970576e-07 6.60173569e-08 ... 1.03212081e-07
 1.41322644e-07 7.87324907e-08]",0.864,29.563,26.732,2025-05-04 08:46:53
data/ct_data/chest_50.pickle,220,"[3.8367216e-07 2.2409721e-07 5.7180522e-08 ... 9.4114178e-08 1.4384599e-07
 1.7690472e-07]",0.863,29.523,27.411,2025-05-04 08:48:37
data/ct_data/chest_50.pickle,221,"[1.84786984e-07 1.69084757e-07 3.31336366e-07 ... 1.05993415e-07
 2.18807784e-07 1.34198260e-07]",0.864,29.595,26.739,2025-05-04 08:50:26
data/ct_data/chest_50.pickle,222,"[1.8047326e-07 5.5646641e-08 8.9299668e-08 ... 9.1798626e-08 8.6770939e-08
 2.2161981e-07]",0.864,29.588,27.315,2025-05-04 08:52:11
data/ct_data/chest_50.pickle,223,"[1.7697585e-07 9.9658507e-08 1.6088917e-07 ... 1.1166933e-07 1.5577474e-07
 3.4557542e-07]",0.864,29.502,26.668,2025-05-04 08:53:54
data/ct_data/chest_50.pickle,224,"[1.4428348e-07 1.3197045e-07 1.3652249e-07 ... 1.3050726e-07 1.6887415e-07
 1.6651971e-07]",0.864,29.571,27.311,2025-05-04 08:55:38
data/ct_data/chest_50.pickle,225,"[1.2377348e-07 1.3082577e-07 1.7420753e-07 ... 1.3672005e-07 9.8897793e-08
 1.4534919e-07]",0.864,29.547,26.913,2025-05-04 08:57:22
data/ct_data/chest_50.pickle,226,"[1.5855056e-07 6.4419680e-08 1.3415188e-07 ... 2.0820919e-07 8.4191591e-08
 1.5776629e-07]",0.864,29.563,27.633,2025-05-04 08:59:08
data/ct_data/chest_50.pickle,227,"[1.8921109e-07 1.1682289e-06 9.0653394e-08 ... 7.0801697e-08 1.0245721e-07
 2.1103432e-07]",0.865,29.576,26.689,2025-05-04 09:01:05
data/ct_data/chest_50.pickle,228,"[1.50300707e-07 1.79607738e-07 1.16348218e-07 ... 1.14957494e-07
 1.51393721e-07 1.06471937e-07]",0.864,29.518,27.391,2025-05-04 09:02:25
data/ct_data/chest_50.pickle,229,"[1.40863989e-07 1.63515665e-07 7.80985374e-08 ... 1.09322812e-07
 1.40272206e-07 1.15995455e-07]",0.865,29.626,26.447,2025-05-04 09:03:39
data/ct_data/chest_50.pickle,230,"[9.7520235e-08 9.7107467e-08 1.8037568e-07 ... 1.8978162e-07 1.1262399e-07
 1.3534269e-07]",0.864,29.517,28.275,2025-05-04 09:04:48
data/ct_data/chest_50.pickle,231,"[1.9428711e-07 1.7328603e-07 9.6213483e-08 ... 2.0864287e-07 8.4811653e-08
 1.2014620e-07]",0.866,29.566,26.431,2025-05-04 09:06:05
data/ct_data/chest_50.pickle,232,"[1.2482528e-07 1.8648778e-07 1.3397766e-07 ... 1.6216663e-07 1.5417969e-07
 3.1534350e-07]",0.864,29.483,27.565,2025-05-04 09:07:14
data/ct_data/chest_50.pickle,233,"[1.5903619e-07 8.6906986e-08 7.2789987e-08 ... 1.6202561e-07 1.3026246e-07
 9.8736663e-08]",0.865,29.561,26.65,2025-05-04 09:08:19
data/ct_data/chest_50.pickle,234,"[9.3863740e-08 1.7750064e-07 1.0475728e-07 ... 1.7198948e-07 1.4493068e-07
 1.3181847e-07]",0.865,29.603,27.742,2025-05-04 09:09:25
data/ct_data/chest_50.pickle,235,"[9.4066479e-08 1.7186659e-07 1.4574252e-07 ... 8.6918504e-08 1.4958214e-07
 1.2798363e-07]",0.867,29.65,26.218,2025-05-04 09:10:31
data/ct_data/chest_50.pickle,236,"[1.8878009e-07 1.2773737e-07 1.6680751e-07 ... 1.4163768e-07 1.7351685e-07
 1.1160423e-07]",0.866,29.625,27.286,2025-05-04 09:11:36
data/ct_data/chest_50.pickle,237,"[2.3029870e-07 6.0351816e-08 4.7158519e-08 ... 1.2130725e-07 1.9949435e-07
 1.1725261e-07]",0.866,29.641,26.4,2025-05-04 09:12:42
data/ct_data/chest_50.pickle,238,"[1.57281406e-07 1.91625389e-07 1.41609377e-07 ... 1.15936601e-07
 2.12389551e-07 1.12902065e-07]",0.866,29.659,27.144,2025-05-04 09:13:46
data/ct_data/chest_50.pickle,239,"[2.1196983e-07 1.5556759e-07 2.5068152e-07 ... 2.2882696e-07 1.1884056e-07
 2.2813055e-07]",0.866,29.542,26.556,2025-05-04 09:14:52
data/ct_data/chest_50.pickle,240,"[1.5366194e-07 2.8899268e-07 1.0360953e-07 ... 1.7783505e-07 1.6001299e-07
 2.4613837e-07]",0.866,29.715,27.27,2025-05-04 09:15:58
data/ct_data/chest_50.pickle,241,"[2.98271766e-06 1.15056928e-07 1.08427614e-07 ... 1.53783262e-07
 1.24464819e-07 1.21889983e-07]",0.866,29.646,26.495,2025-05-04 09:17:17
data/ct_data/chest_50.pickle,242,"[1.9846287e-07 1.0696240e-07 1.4277863e-07 ... 1.7472539e-07 1.1740930e-07
 1.1924334e-07]",0.867,29.687,26.74,2025-05-04 09:18:26
data/ct_data/chest_50.pickle,243,"[1.5252472e-07 1.8245515e-07 1.2944832e-07 ... 6.1329935e-08 1.1912153e-07
 8.6587207e-08]",0.867,29.603,26.25,2025-05-04 09:19:37
data/ct_data/chest_50.pickle,244,"[8.1910810e-07 1.2181383e-07 8.3692633e-08 ... 1.3312896e-07 7.5037690e-08
 2.3344039e-07]",0.867,29.606,27.155,2025-05-04 09:20:51
data/ct_data/chest_50.pickle,245,"[2.8129142e-07 8.6987349e-08 1.0601224e-07 ... 2.3780212e-06 1.3228694e-07
 1.2498292e-07]",0.869,29.769,26.073,2025-05-04 09:22:05
data/ct_data/chest_50.pickle,246,"[1.2954575e-07 1.6324867e-07 1.7515561e-07 ... 7.9247933e-08 1.5336634e-07
 1.7152220e-07]",0.867,29.67,26.834,2025-05-04 09:23:15
data/ct_data/chest_50.pickle,247,"[8.10929777e-08 7.43510498e-08 1.65031636e-07 ... 1.07127924e-07
 9.29916339e-08 1.33232746e-07]",0.868,29.702,26.44,2025-05-04 09:24:28
data/ct_data/chest_50.pickle,248,"[2.25493920e-07 1.14674606e-07 1.09669763e-07 ... 1.36580724e-07
 1.56192343e-07 1.14081530e-07]",0.868,29.722,27.028,2025-05-04 09:25:39
data/ct_data/chest_50.pickle,249,"[1.7585093e-07 2.0572948e-07 9.8431400e-08 ... 9.3346664e-08 1.1616860e-07
 1.1929735e-07]",0.869,29.756,26.103,2025-05-04 09:26:48
